Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
10,"בנק לאומי לישראל בע""מ",889,עסקים חלוצי התעשיה,חלוצי התעשיה 9 מפרץ חיפה,חיפה,2629409,,076-8674599,076-8674589,,כן,יום ו,מיוחד,01/02/1949,,10001,898,,
10,"בנק לאומי לישראל בע""מ",886,מוריה,שדרות מוריה 112 אחוזה,חיפה,3461804,,03-9545522,077-8083886,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,880,,
10,"בנק לאומי לישראל בע""מ",104,משכנתאות קרית הממשלה,נתנזון 24 ,חיפה,3309501,0,076-8670285,,*5522,כן,יום ש,מיוחד,25/02/2007,,10001,882,35.001919,32.816372
10,"בנק לאומי לישראל בע""מ",883,הוואדי,המגינים 53 ,חיפה,3326518,,076-8688333,04-8132322,,לא,יום א,רגיל,30/03/2016,,10001,879,,
10,"בנק לאומי לישראל בע""מ",720,טשרניחובסקי,טשרניחובסקי 2 כרמל צרפתי,חיפה,3570102,,03-9545522,077-8083720,*5522,לא,יום א,רגיל,01/02/1949,,,,,
10,"בנק לאומי לישראל בע""מ",892,הגליל,הגליל 76 נוה-שאנן,חיפה,3268402,,03-9545522,077-8083892,*5522,לא,יום א,רגיל,01/02/1949,,,,,
10,"בנק לאומי לישראל בע""מ",878,הדר,הרצל 33 ,חיפה,3350401,,03-9544555,077-8083878,*5522,כן,יום ו,רגיל,01/02/1949,,,,,
10,"בנק לאומי לישראל בע""מ",757, ג'לג'וליה , הרחוב הראשי 5333 60 ,ג'לג'וליה,4585000,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.956898,32.152286
10,"בנק לאומי לישראל בע""מ",841, כפר ערערה , הרחוב הראשי  0 ,ערערה,3002600,,03-9545522,,*5522,כן,יום ו,מיוחד,22/03/2016,,,,35.088830,32.500191
10,"בנק לאומי לישראל בע""מ",906,עסקים עירון, הרחוב הראשי  0 ,ערערה,3002600,,03-9545522,,*5522,כן,יום ו,מיוחד,24/12/2020,,,,35.088830,32.500191
10,"בנק לאומי לישראל בע""מ",985, קרית מלאכי ," בן גוריון  0  פינת רש""י ",קריית מלאכי,8302059,,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.748034,31.728233
10,"בנק לאומי לישראל בע""מ",945, ראמה , כביש ראמה-סאג'ור  0 ,ראמה,3005500,,03-9545522,,*5522,כן,יום א,מיוחד,22/03/2016,,,,35.366875,32.935152
10,"בנק לאומי לישראל בע""מ",896, עסקים רמת ישי , ככר בן גוריון  0 ,קריית טבעון,3606101,,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.129946,32.721701
10,"בנק לאומי לישראל בע""מ",895, קרית טבעון , ככר בן גוריון  0 ,קריית טבעון,3606101,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.129946,32.721701
10,"בנק לאומי לישראל בע""מ",704,באר יעקב,אפרים קישון 9 מרכז אלמוג תלמי מנשה,באר יעקב,7031717,,03-9545522,077-8083704,*5522,כן,יום א,מיוחד,07/09/2010,,10001,933,,
10,"בנק לאומי לישראל בע""מ",758, ערד , חן  4  המרכז המסחרי ,ערד,8903110,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.210144,31.256647
10,"בנק לאומי לישראל בע""מ",846, כפר קרע , מרכז כפר קרע  0 ,כפר קרע,3007500,,03-9545522,,*5522,כן,יום ו,מיוחד,22/02/2016,,10001,841,35.053467,32.507913
10,"בנק לאומי לישראל בע""מ",435, שלוחת חריש,דרך ארץ 46 ,חריש,3761120,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/06/2022,,,,35.043960,32.462690
10,"בנק לאומי לישראל בע""מ",164, שלוחת רמת בית שמש , נחל זהר  3 ,בית שמש,9909603,0,03-9545522,,*5522,כן,יום ו,מיוחד,05/05/2008,,,,34.987941,31.714306
10,"בנק לאומי לישראל בע""מ",916, בית שמש , יגאל אלון  6 ,בית שמש,4672566,0,03-9545522,,*5522,כן,יום ו,רגיל,01/02/1949,,,,34.987667,31.756187
10,"בנק לאומי לישראל בע""מ",742, ראש העין , המרץ  12  אזור התעשיה ,ראש העין,4801712,0,03-9545522,,*5522,כן,יום ו,מיוחד,08/05/1997,,,,34.940104,32.105503
10,"בנק לאומי לישראל בע""מ",961, כרמיאל , החרושת  9  מרכז ניצנים ,כרמיאל,2165112,0,03-9545522,,*5522,כן,יום ו,רגיל,01/02/1949,,,,35.304468,32.922149
10,"בנק לאומי לישראל בע""מ",820, אום אל פחם ," מרכז מסחרי אלהרם, כניסה לעיר  0 ",אום אל-פחם,3001000,,03-9545522,,*5522,כן,יום ו,מיוחד,20/03/2016,,,,35.154961,32.524240
10,"בנק לאומי לישראל בע""מ",994, האפוטרופוס הכללי , דוד המלך  19 ,ירושלים,9410143,0,03-9545522,,*5522,לא,יום ו,יחידת ביצוע,02/01/1992,,,,35.221993,31.775043
10,"בנק לאומי לישראל בע""מ",661,מרכז שירות ירושלים, יפו  208 בסמוך לסניף שער העיר,ירושלים,9438303,0,03-9545522,,*5522,כן,יום א,מיוחד,03/03/2019,,,,35.206902,31.788006
10,"בנק לאומי לישראל בע""מ",798, רמות , גולדה מאיר  1  קניון רמות ,ירושלים,9746033,0,03-9545522,,*5522,כן,יום א,מיוחד,10/10/2011,,10001,905,35.218477,31.796736
10,"בנק לאומי לישראל בע""מ",512, משכנתאות - רמות אשכול , פארן  7  רמות אשכול ,ירושלים,9780209,0,03-9545522,,*5522,לא,יום א,מיוחד,02/01/2000,,,,35.228297,31.801225
10,"בנק לאומי לישראל בע""מ",784,גילה,צביה ויצחק 800 מרכז מסחרי שכ' גילה,ירושלים,9422604,,03-9545522,077-8083784,*5522,כן,יום א,מיוחד,01/02/1949,,10001,785,,
10,"בנק לאומי לישראל בע""מ",915,קרית היובל,אורוגואי 1 אורוגואי 1,ירושלים,9670101,,03-9545522,077-8083915,*5522,כן,יום א,מיוחד,01/02/1949,,10001,903,,
10,"בנק לאומי לישראל בע""מ",780, בנקאות פרטית בינלאומית ירושלים , דוד המלך  19 ,ירושלים,9410143,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.222045,31.775016
10,"בנק לאומי לישראל בע""מ",901,מרכז עסקים ירושלים, הר חוצבים  1  קריית המדע ,ירושלים,7019900,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.211094,31.800438
10,"בנק לאומי לישראל בע""מ",903, בית הכרם , שדרות הרצל  106  בית הכרם ,ירושלים,9618702,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.187216,31.779408
10,"בנק לאומי לישראל בע""מ",968, עסקים הר חוצבים ,קרית המדע  1 הר חוצבים,ירושלים,7019900,0,03-9545522,,*5522,כן,יום ו,מיוחד,15/04/1999,,10001,901,35.211086,31.800031
10,"בנק לאומי לישראל בע""מ",785, תלפיות , דרך חברון  101 ,ירושלים,9348002,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.220854,31.754281
10,"בנק לאומי לישראל בע""מ",647,עסקים גבעת שאול , כנפי נשרים  13 ,ירושלים,9546425,0,03-9545522,,*5522,כן,יום ו,מיוחד,11/08/2009,,,,35.186824,31.787507
10,"בנק לאומי לישראל בע""מ",914, עמק רפאים , חנניה  4 ,ירושלים,9310603,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,10001,912,35.219646,31.763211
10,"בנק לאומי לישראל בע""מ",904, שער העיר , יפו  206 ,ירושלים,9438303,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.206463,31.788202
10,"בנק לאומי לישראל בע""מ",905, רמות אשכול , פארן  15  המרכז המסחרי ,ירושלים,9780220,0,03-9545522,,*5522,לא,יום ו,מיוחד,01/02/1949,,,,35.226527,31.800853
10,"בנק לאומי לישראל בע""מ",912, רחביה ," רמב""ן  21 ",ירושלים,9242222,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.215320,31.774584
10,"בנק לאומי לישראל בע""מ",766, בית וגן , הפסגה  17  בית וגן ,ירושלים,9646527,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.182742,31.768991
10,"בנק לאומי לישראל בע""מ",911, גאולה ,ישעיהו 28 ,ירושלים,9471521,0,03-9545522,,*5522,לא,יום ו,מיוחד,01/02/1949,,,,35.218414,31.787908
10,"בנק לאומי לישראל בע""מ",797, גבעת אורנים , עגנון  20 ,ירושלים,9358931,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.204319,31.761345
10,"בנק לאומי לישראל בע""מ",687,בנקאות פרטית ירושלים,דוד המלך 19 ,ירושלים,9410143,,02-6201877,03-5148936,,לא,יום ו,מיוחד,09/10/2002,,,,,
10,"בנק לאומי לישראל בע""מ",501, משכנתאות כיכר השבת , מאה שערים  2  ככר השבת ,ירושלים,9526202,0,03-9545522,,*5522,כן,יום ש,מיוחד,15/01/2012,,10001,911,35.218536,31.7883
10,"בנק לאומי לישראל בע""מ",920,ככר ציון,יפו 47 ככר ציון,ירושלים,9422604,,03-9545522,077-8083920,*5522,לא,יום א,רגיל,01/02/1949,,,,,
10,"בנק לאומי לישראל בע""מ",634,פסגת זאב,"שדרות משה דיין 106 קניון הפסגה, פסגת זאב",ירושלים,9757041,,03-9545522,077-8083634,*5522,כן,יום א,רגיל,18/12/2006,,10001,905,,
10,"בנק לאומי לישראל בע""מ",902, המלך ג'ורג' , המלך ג'ורג'  22 ,ירושלים,9426203,0,03-9545522,,*5522,כן,יום ו,רגיל,01/02/1949,,,,35.215637,31.780419
10,"בנק לאומי לישראל בע""מ",918, מזרח ירושלים , עלי אבן אבו טאלב  3 ,ירושלים,9358931,0,03-9545522,,*5522,כן,יום ו,רגיל,01/02/1949,,,,35.229936,31.788129
10,"בנק לאומי לישראל בע""מ",849, המשרד המרכזי-החטיבה הפיננסית ," יודפת  2 קש""ב לוד",לוד,7129404,0,03-9545522,,*5522,כן,יום ו,יחידת ביצוע,02/01/2002,,,,34.900407,31.961332
10,"בנק לאומי לישראל בע""מ",989," יחידת בצוע-מחלקת מט""י ", אבא הלל סילבר  3 קרית שירותי בלל,לוד,7129404,0,03-9545522,,*5522,לא,יום ש,יחידת ביצוע,02/01/1992,,,,34.901649,31.963143
10,"בנק לאומי לישראל בע""מ",693, עסקים איילון ," רחוב הערבה (בית מוטורולה), איירפורט סיטי  0  אירפורט סיטי ",לוד,7019900,,03-9545522,,*5522,כן,יום ו,מיוחד,14/06/2001,,10001,707,34.910324,31.987819
10,"בנק לאומי לישראל בע""מ",281,"מרכז החתמת משכנתא קש""ב לוד","יודפת 1 קש""ב לוד",לוד,7129404,0,03-9545522,,*5522,כן,יום ו,מיוחד,25/10/2021,,,,34.900407,31.961332
10,"בנק לאומי לישראל בע""מ",640, מוקד חשבונות ללא קשר ,"יודפת 2 קש""ב לוד",לוד,7129404,88,03-9545522,,*5522,לא,יום ו,מיוחד,01/01/2014,,,,34.900407,31.961332
10,"בנק לאומי לישראל בע""מ",937, לוד , שדרות דוד המלך  0  ככר קומנדו ,לוד,7136032,,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.891010,31.948760
10,"בנק לאומי לישראל בע""מ",80," שלוחת קש""ב ", אבא הלל סילבר  3 ,לוד,7129404,0,03-9545522,,*5522,כן,יום ו,מיוחד,06/05/1991,17/06/2021,10001,936,34.902452,31.962574
10,"בנק לאומי לישראל בע""מ",938,קריית שדה התעופה,"רחוב הערבה (בית מוטורולה), איירפורט סיטי - ",לוד,7019900,,03-9545522,08-9304355,*5522,כן,יום ו,מיוחד,01/02/1949,,,,,
10,"בנק לאומי לישראל בע""מ",800,מרכזי,אבא הילל סילבר 3 קרית שירותי בלל,לוד,7129404,0,03-9545522,,*5522,כן,יום ש,מיוחד,01/02/1949,,,,34.901649,31.963143
10,"בנק לאומי לישראל בע""מ",974,מרכז שירות השרון, שטמפפר  9 ,נתניה,4240216,0,03-9545522,,*5522,כן,יום א,מיוחד,26/08/2018,,,,34.854794,32.328524
10,"בנק לאומי לישראל בע""מ",717, עסקים נתניה , הצורן  4 בנין 10 קומה 5,נתניה,4250601,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/04/2001,,10001,744,34.864977,32.291162
10,"בנק לאומי לישראל בע""מ",648,עסקים אלוני השרון ,הצורן 4 בנין 10 קומה 4,נתניה,4366505,0,03-9545522,,*5522,כן,יום ו,מיוחד,06/09/2012,,,,34.864977,32.291162
10,"בנק לאומי לישראל בע""מ",681, רמת פולג , זלמן שזר  10 ,נתניה,4249306,0,03-9545522,,*5522,כן,יום ו,מיוחד,16/02/1998,,,,34.844496,32.275505
10,"בנק לאומי לישראל בע""מ",950, נתניה , שטמפפר  9 ,נתניה,4240216,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.854794,32.328524
10,"בנק לאומי לישראל בע""מ",952,שטמפפר, שטמפפר  9 ,נתניה,4240216,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.854794,32.328524
10,"בנק לאומי לישראל בע""מ",744,מרכז עסקים השרון, הצורן  4 בנין 10 קומה 5,נתניה,4366505,0,03-9545522,,*5522,כן,יום ו,מיוחד,21/12/1997,,,,34.864977,32.291162
10,"בנק לאומי לישראל בע""מ",965, עפולה , הרב לוין  10 ,עפולה,1839010,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.287843,32.609594
10,"בנק לאומי לישראל בע""מ",745, מרכז עסקים העמקים , קדרון  14  א.ת עפולה ,עפולה,1871100,0,03-9545522,,*5522,כן,יום ו,מיוחד,25/12/2005,,,,35.298191,32.607374
10,"בנק לאומי לישראל בע""מ",672,עסקים עפולה , הרב לוין  10 ,עפולה,1839010,0,03-9545522,,*5522,כן,יום ו,מיוחד,10/02/2022,,,,35.287843,32.609594
10,"בנק לאומי לישראל בע""מ",975, צפת , הגדוד השלישי  2 ,צפת,1320639,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.506438,32.972881
10,"בנק לאומי לישראל בע""מ",637,הבאר,מורשת ישראל 15 קניון הבאר נאות שקמה,ראשון לציון,7575603,,03-9545522,077-8083637,*5522,כן,יום א,מיוחד,26/02/2008,,10001,944,,
10,"בנק לאומי לישראל בע""מ",978,מרכז עסקים ראשון,משה לוי 11  אזור תעשיה ,ראשון לציון,7565828,0,03-9545522,,*5522,כן,יום ו,מיוחד,22/01/1998,,,,34.774159,31.989216
10,"בנק לאומי לישראל בע""מ",671, עסקים ראשון לציון , משה לוי  11  אזור תעשיה ,ראשון לציון,7565828,0,03-9545522,,*5522,כן,יום ו,מיוחד,28/02/1988,,10001,978,34.774159,31.989216
10,"בנק לאומי לישראל בע""מ",669, היקב ," זד""ל  7 ",ראשון לציון,7526658,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.805175,31.962764
10,"בנק לאומי לישראל בע""מ",944, שער ראשון , גולדה מאיר  1 ,ראשון לציון,7572001,0,03-9545522,,*5522,כן,יום ו,מיוחד,22/07/1999,,,,34.784590,31.967180
10,"בנק לאומי לישראל בע""מ",701, לאומי טוטאל דיגיטל , טוליפמן  7 ,ראשון לציון,7536406,0,03-9545522,,*5522,כן,יום ש,מיוחד,02/12/2012,,,,34.812685,31.983142
10,"בנק לאומי לישראל בע""מ",934, ראשון לציון , הרצל  65 ,ראשון לציון,7526725,0,03-9545522,,*5522,כן,יום ו,רגיל,01/02/1949,,,,34.802649,31.966995
10,"בנק לאומי לישראל בע""מ",667,אורנית,הערבה 1 ,אורנית,4481300,,03-9545522,077-8083667,*5522,כן,יום א,רגיל,12/06/2006,,,,,
10,"בנק לאומי לישראל בע""מ",105, שלוחת ביתר עילית ,"הר""ן 14 ",ביתר עילית,9056514,0,03-9545522,,*5522,כן,יום ו,מיוחד,30/03/2022,,,,35.117620,31.703890
10,"בנק לאומי לישראל בע""מ",727, ראש פינה , האגס  0 ,ראש פינה,1200000,,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.551041,32.969370
10,"בנק לאומי לישראל בע""מ",790, נתיבות , בעלי מלאכה  5  צים סנטר ,נתיבות,8776201,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.593670,31.417734
10,"בנק לאומי לישראל בע""מ",835, תל מונד , הדקל  52 ,תל מונד,4060052,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.918276,32.253432
10,"בנק לאומי לישראל בע""מ",706, פרדסיה , הארז  29 ,פרדסייה,4281500,0,03-9545522,,*5522,כן,יום ו,מיוחד,12/10/2010,,,,34.907862,32.306097
10,"בנק לאומי לישראל בע""מ",983, באקה אל גרביה , אלקודס  0 ,באקה אל-גרביה,3010000,,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,35.047091,32.412880
10,"בנק לאומי לישראל בע""מ",857, גבעתיים , כצנלסון  67 ,גבעתיים,5327001,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.809060,32.075520
10,"בנק לאומי לישראל בע""מ",988, תל גנים , הרצוג  23 ,גבעתיים,5360110,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.815993,32.061536
10,"בנק לאומי לישראל בע""מ",863, ככר סירן , אילת  36  נאות רחל ,חולון,5836111,0,03-9545522,,*5522,כן,יום א,מיוחד,01/02/1949,,10001,858,34.764756,32.017848
10,"בנק לאומי לישראל בע""מ",827,עסקים חולון,המלאכה 6 בנין הכשרה קומה 6,חולון,5881503,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.804740,32.020970
10,"בנק לאומי לישראל בע""מ",767,מרכז עסקים חולון, המשביר  1  אזור התעשיה ,חולון,5885214,0,076-8676799,,*5522,כן,יום ו,מיוחד,12/10/2018,,,,34.800807,32.015587
10,"בנק לאומי לישראל בע""מ",858, חולון , סוקולוב  45 ,חולון,5826801,0,03-9545522,,*5522,כן,יום ו,מיוחד,01/02/1949,,,,34.774366,32.022841
